2024-02-02 09:55:58,625 - __main__ - INFO - Program starts at 2024-02-02 09:55:58.625443
2024-02-02 09:55:58,626 - __main__ - INFO - Module 1: Link Processing
2024-02-02 09:56:03,034 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/ux/junior
2024-02-02 09:56:03,218 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/analytics/mid
2024-02-02 09:56:03,291 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/go/c-level
2024-02-02 09:56:03,491 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/php/mid
2024-02-02 09:56:03,779 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/javascript/senior
2024-02-02 09:56:03,978 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/architecture/mid
2024-02-02 09:56:04,157 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/support/c-level
2024-02-02 09:56:04,349 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/net/junior
2024-02-02 09:56:04,611 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/c/senior
2024-02-02 09:56:04,809 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/python/mid
2024-02-02 09:56:04,881 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/go/senior
2024-02-02 09:56:05,081 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/php/junior
2024-02-02 09:56:05,270 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/data/senior
2024-02-02 09:56:05,546 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/testing/c-level
2024-02-02 09:56:05,730 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/admin/senior
2024-02-02 09:56:05,916 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/pm/senior
2024-02-02 09:56:06,254 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/php/c-level
2024-02-02 09:56:06,414 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/marketing/doswiadczenie_manager-c-level
2024-02-02 09:56:06,605 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/security/c-level
2024-02-02 09:56:06,795 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/data/mid
2024-02-02 09:56:06,983 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/data/c-level
2024-02-02 09:56:07,265 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/security/junior
2024-02-02 09:56:07,399 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/ux/mid
2024-02-02 09:56:07,587 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/pm/c-level
2024-02-02 09:56:07,886 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/erp/c-level
2024-02-02 09:56:08,168 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/net/mid
2024-02-02 09:56:08,368 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/testing/mid
2024-02-02 09:56:08,441 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/go/mid
2024-02-02 09:56:08,744 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/pm/mid
2024-02-02 09:56:08,973 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/architecture/c-level
2024-02-02 09:56:09,289 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/other/senior
2024-02-02 09:56:09,495 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/net/senior
2024-02-02 09:56:09,713 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/architecture/junior
2024-02-02 09:56:09,995 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/java/c-level
2024-02-02 09:56:10,204 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/other/junior
2024-02-02 09:56:10,452 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/python/junior
2024-02-02 09:56:10,654 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/pm/junior
2024-02-02 09:56:10,954 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/erp/senior
2024-02-02 09:56:11,137 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/support/junior
2024-02-02 09:56:11,188 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/scala/c-level
2024-02-02 09:56:11,392 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/testing/junior
2024-02-02 09:56:11,577 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/c/c-level
2024-02-02 09:56:11,864 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/java/mid
2024-02-02 09:56:12,070 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/javascript/mid
2024-02-02 09:56:12,255 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/support/senior
2024-02-02 09:56:12,446 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/admin/mid
2024-02-02 09:56:12,725 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/java/senior
2024-02-02 09:56:12,919 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/security/senior
2024-02-02 09:56:13,129 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/javascript/c-level
2024-02-02 09:56:13,311 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/support/mid
2024-02-02 09:56:13,375 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/html/mid
2024-02-02 09:56:13,657 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/erp/junior
2024-02-02 09:56:13,838 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/other/mid
2024-02-02 09:56:14,112 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/testing/senior
2024-02-02 09:56:14,308 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/java/junior
2024-02-02 09:56:14,444 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/scala/senior
2024-02-02 09:56:14,644 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/security/mid
2024-02-02 09:56:14,845 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/erp/mid
2024-02-02 09:56:15,047 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/mobile/senior
2024-02-02 09:56:15,110 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/html/senior
2024-02-02 09:56:15,424 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/c/junior
2024-02-02 09:56:15,611 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/admin/junior
2024-02-02 09:56:15,798 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/admin/c-level
2024-02-02 09:56:15,992 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/devops/senior
2024-02-02 09:56:16,264 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/analytics/c-level
2024-02-02 09:56:16,311 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/ruby/senior
2024-02-02 09:56:16,492 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/other/c-level
2024-02-02 09:56:16,626 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/ux/senior
2024-02-02 09:56:16,834 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/php/senior
2024-02-02 09:56:16,884 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/game/senior
2024-02-02 09:56:17,163 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/python/senior
2024-02-02 09:56:17,368 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/mobile/mid
2024-02-02 09:56:17,501 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/ux/c-level
2024-02-02 09:56:17,694 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/devops/mid
2024-02-02 09:56:17,974 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/devops/c-level
2024-02-02 09:56:18,174 - scripts.core.link_processor - INFO - Successfully processed URL: https://justjoin.it/all-locations/python/c-level
2024-02-02 09:56:18,305 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=1
2024-02-02 09:56:18,544 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/finanse/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:18,796 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/finanse/doswiadczenie_manager-c-level
2024-02-02 09:56:18,992 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inzynieria/doswiadczenie_staz-junior
2024-02-02 09:56:19,374 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=4
2024-02-02 09:56:19,451 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/hr/doswiadczenie_manager-c-level
2024-02-02 09:56:19,762 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=2
2024-02-02 09:56:20,062 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=3
2024-02-02 09:56:20,309 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/sales/doswiadczenie_staz-junior
2024-02-02 09:56:20,310 - scripts.core.link_processor - ERROR - Error occurred while fetching URL: https://rocketjobs.pl/wszystkie-lokalizacje/sales/doswiadczenie_manager-c-level, Error: [WinError 10053] Nawi¹zane po³¹czenie zosta³o przerwane przez oprogramowanie zainstalowane w komputerze-hoœcie
2024-02-02 09:56:20,311 - scripts.core.link_processor - ERROR - Error occurred while fetching URL: https://rocketjobs.pl/wszystkie-lokalizacje/finanse/doswiadczenie_staz-junior, Error: [WinError 10053] Nawi¹zane po³¹czenie zosta³o przerwane przez oprogramowanie zainstalowane w komputerze-hoœcie
2024-02-02 09:56:20,693 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/sales/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:20,934 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/sales/doswiadczenie_specjalista-mid
2024-02-02 09:56:21,119 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inzynieria/doswiadczenie_manager-c-level
2024-02-02 09:56:21,162 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/design/doswiadczenie_staz-junior
2024-02-02 09:56:21,353 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/hr/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:21,560 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/design/doswiadczenie_specjalista-mid
2024-02-02 09:56:21,878 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/hr/doswiadczenie_specjalista-mid
2024-02-02 09:56:22,167 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/finanse/doswiadczenie_specjalista-mid
2024-02-02 09:56:22,221 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/design/doswiadczenie_manager-c-level
2024-02-02 09:56:22,315 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/support/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:22,346 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/prawo/doswiadczenie_staz-junior
2024-02-02 09:56:22,406 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/media/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:22,466 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/consulting/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:22,521 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/media/doswiadczenie_staz-junior
2024-02-02 09:56:22,564 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/seo/doswiadczenie_staz-junior
2024-02-02 09:56:22,664 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inne/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:22,719 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inne/doswiadczenie_manager-c-level
2024-02-02 09:56:22,884 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/logistyka/doswiadczenie_manager-c-level
2024-02-02 09:56:22,956 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/pm/doswiadczenie_staz-junior
2024-02-02 09:56:22,995 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/prawo/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:23,039 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/bi-data/doswiadczenie_manager-c-level
2024-02-02 09:56:23,066 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/prawo/doswiadczenie_manager-c-level
2024-02-02 09:56:23,122 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/support/doswiadczenie_manager-c-level
2024-02-02 09:56:23,201 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/prawo/doswiadczenie_specjalista-mid
2024-02-02 09:56:23,235 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/seo/doswiadczenie_manager-c-level
2024-02-02 09:56:23,775 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=5
2024-02-02 09:56:23,817 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/consulting/doswiadczenie_staz-junior
2024-02-02 09:56:24,000 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/hr/doswiadczenie_staz-junior
2024-02-02 09:56:24,122 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/design/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:24,332 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inne/doswiadczenie_specjalista-mid
2024-02-02 09:56:24,579 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inzynieria/doswiadczenie_specjalista-mid
2024-02-02 09:56:24,799 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/consulting/doswiadczenie_specjalista-mid
2024-02-02 09:56:24,904 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inne/doswiadczenie_staz-junior
2024-02-02 09:56:25,120 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/inzynieria/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:25,359 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/bi-data/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:25,478 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/logistyka/doswiadczenie_staz-junior
2024-02-02 09:56:25,530 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/seo/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:25,575 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/media/doswiadczenie_manager-c-level
2024-02-02 09:56:25,650 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/bi-data/doswiadczenie_staz-junior
2024-02-02 09:56:25,875 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/logistyka/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:25,907 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/consulting/doswiadczenie_manager-c-level
2024-02-02 09:56:26,131 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/support/doswiadczenie_specjalista-mid
2024-02-02 09:56:26,239 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/media/doswiadczenie_specjalista-mid
2024-02-02 09:56:26,356 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/pm/doswiadczenie_manager-c-level
2024-02-02 09:56:26,585 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/bi-data/doswiadczenie_specjalista-mid
2024-02-02 09:56:26,768 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/seo/doswiadczenie_specjalista-mid
2024-02-02 09:56:26,985 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/logistyka/doswiadczenie_specjalista-mid
2024-02-02 09:56:27,203 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/support/doswiadczenie_staz-junior
2024-02-02 09:56:27,415 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/pm/doswiadczenie_starszy-specjalista-senior
2024-02-02 09:56:27,717 - scripts.core.link_processor - INFO - Successfully processed URL: https://rocketjobs.pl/wszystkie-lokalizacje/pm/doswiadczenie_specjalista-mid
2024-02-02 09:56:28,266 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=6
2024-02-02 09:56:28,994 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=7
2024-02-02 09:56:29,879 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=8
2024-02-02 09:56:41,801 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=9
2024-02-02 09:56:51,143 - scripts.core.link_processor - INFO - Successfully processed URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=11
2024-02-02 09:57:50,331 - scripts.core.link_processor - ERROR - Error occurred while fetching URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=15, Error: 504, message='Gateway Time-out', url=URL('https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=15')
2024-02-02 09:57:50,372 - scripts.core.link_processor - ERROR - Error occurred while fetching URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=21, Error: 504, message='Gateway Time-out', url=URL('https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=21')
2024-02-02 09:57:50,372 - scripts.core.link_processor - ERROR - Error occurred while fetching URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=22, Error: 504, message='Gateway Time-out', url=URL('https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=22')
2024-02-02 09:57:50,373 - scripts.core.link_processor - ERROR - Error occurred while fetching URL: https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=19, Error: 504, message='Gateway Time-out', url=URL('https://nofluffjobs.com/pl/backend?criteria=category%3Dfrontend,fullstack,mobile,embedded,testing,devops,architecture,security,game-dev,artificial-intelligence,data,sys-administrator,agile,product-management,project-manager,business-intelligence,business-analyst,ux,support,erp,other&page=19')
